session_id,attempt_id,pair_id,attack,attack_family,source_identity,target_identity,epsilon,alpha,steps,threshold,similarity_before,similarity_after_attack,threshold_margin,accepted_after_attack,attack_success_before_defense,source_file,target_enroll_file,adv_file,perturbation_file,jpeg_evaluation_basis,jpeg_attack_success_before_defense,jpeg_similarity_after_defense,jpeg_accepted_after_defense,jpeg_defense_bypassed,jpeg_defense_success,jpeg_defense_time_sec,smoothing_evaluation_basis,smoothing_attack_success_before_defense,smoothing_similarity_after_defense,smoothing_accepted_after_defense,smoothing_defense_bypassed,smoothing_defense_success,smoothing_defense_time_sec,bitdepth_evaluation_basis,bitdepth_attack_success_before_defense,bitdepth_similarity_after_defense,bitdepth_accepted_after_defense,bitdepth_defense_bypassed,bitdepth_defense_success,bitdepth_defense_time_sec,adv_training_evaluation_basis,adv_training_attack_success_before_defense,adv_training_similarity_after_defense,adv_training_accepted_after_defense,adv_training_defense_bypassed,adv_training_defense_success,adv_training_defense_time_sec
faceauth_defense_a60b00595fd9,vf_a60b00595fd9,pair_000005,targeted_pgd_facenet_verification,pgd,George_W_Bush,Jean_Chretien,0.01,0.001,20,0.47966246581077576,-0.04813320189714432,0.6669520735740662,0.18729,True,True,samples/0.010/vf_a60b00595fd9/source/George_W_Bush_0473.jpg,samples/0.010/vf_a60b00595fd9/target_enroll/Jean_Chretien_0036.jpg,samples/0.010/vf_a60b00595fd9/adversarial/George_W_Bush_George_W_Bush_0473_to_Jean_Chretien_Jean_Chretien_0036_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_a60b00595fd9/perturbation/George_W_Bush_George_W_Bush_0473_to_Jean_Chretien_Jean_Chretien_0036_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.50028574,True,True,False,0.0012,artifact_reload,True,0.07080293,False,False,True,0.0014,artifact_reload,True,0.43963766,False,False,True,0.0008,legacy_record,True,0.08059794,False,False,True,
faceauth_defense_a68bec247b5f,vf_a68bec247b5f,pair_000011,targeted_pgd_facenet_verification,pgd,George_W_Bush,Jean_Chretien,0.01,0.001,10,0.47966246581077576,0.08974141627550125,0.6069015860557556,0.127239,True,True,samples/0.010/vf_a68bec247b5f/source/George_W_Bush_0251.jpg,samples/0.010/vf_a68bec247b5f/target_enroll/Jean_Chretien_0044.jpg,samples/0.010/vf_a68bec247b5f/adversarial/George_W_Bush_George_W_Bush_0251_to_Jean_Chretien_Jean_Chretien_0044_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_a68bec247b5f/perturbation/George_W_Bush_George_W_Bush_0251_to_Jean_Chretien_Jean_Chretien_0044_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.51665998,True,True,False,0.0012,artifact_reload,True,0.22380713,False,False,True,0.0013,artifact_reload,True,0.46745074,False,False,True,0.0008,legacy_record,True,0.28931516,False,False,True,
faceauth_defense_a732bd6e8c7c,vf_a732bd6e8c7c,pair_000192,targeted_pgd_facenet_verification,pgd,Donald_Rumsfeld,Tony_Blair,0.01,0.001,20,0.47966246581077576,0.23458966612815857,0.7812981605529785,0.301636,True,True,samples/0.010/vf_a732bd6e8c7c/source/Donald_Rumsfeld_0119.jpg,samples/0.010/vf_a732bd6e8c7c/target_enroll/Tony_Blair_0063.jpg,samples/0.010/vf_a732bd6e8c7c/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0119_to_Tony_Blair_Tony_Blair_0063_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_a732bd6e8c7c/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0119_to_Tony_Blair_Tony_Blair_0063_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.65017909,True,True,False,0.0013,artifact_reload,True,0.24316502,False,False,True,0.0013,artifact_reload,True,0.60341328,True,True,False,0.0007,legacy_record,True,0.07229601,False,False,True,
faceauth_defense_a8d0dc97dd40,vf_a8d0dc97dd40,pair_000206,targeted_pgd_facenet_verification,pgd,Donald_Rumsfeld,Jean_Chretien,0.01,0.001,20,0.47966246581077576,0.44168901443481445,0.9392414689064026,0.459579,True,True,samples/0.010/vf_a8d0dc97dd40/source/Donald_Rumsfeld_0036.jpg,samples/0.010/vf_a8d0dc97dd40/target_enroll/Jean_Chretien_0031.jpg,samples/0.010/vf_a8d0dc97dd40/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0036_to_Jean_Chretien_Jean_Chretien_0031_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_a8d0dc97dd40/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0036_to_Jean_Chretien_Jean_Chretien_0031_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.8707729,True,True,False,0.0012,artifact_reload,True,0.30104315,False,False,True,0.0013,artifact_reload,True,0.82002407,True,True,False,0.0007,legacy_record,True,0.3956044,False,False,True,
faceauth_defense_a8e2b921c5b6,vf_a8e2b921c5b6,pair_000049,targeted_pgd_facenet_verification,pgd,Donald_Rumsfeld,Junichiro_Koizumi,0.01,0.001,10,0.47966246581077576,-0.030870646238327026,0.5070960521697998,0.027434,True,True,samples/0.010/vf_a8e2b921c5b6/source/Donald_Rumsfeld_0061.jpg,samples/0.010/vf_a8e2b921c5b6/target_enroll/Junichiro_Koizumi_0058.jpg,samples/0.010/vf_a8e2b921c5b6/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0061_to_Junichiro_Koizumi_Junichiro_Koizumi_0058_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_a8e2b921c5b6/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0061_to_Junichiro_Koizumi_Junichiro_Koizumi_0058_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,False,0.43007156,False,False,False,0.0013,artifact_reload,False,0.31763709,False,False,False,0.0014,artifact_reload,False,0.40000737,False,False,False,0.0007,legacy_record,True,0.17193753,False,False,True,
faceauth_defense_a96c278b9663,vf_a96c278b9663,pair_000201,targeted_pgd_facenet_verification,pgd,Jean_Chretien,Hugo_Chavez,0.01,0.001,20,0.47966246581077576,0.20822519063949585,0.755155086517334,0.275493,True,True,samples/0.010/vf_a96c278b9663/source/Jean_Chretien_0040.jpg,samples/0.010/vf_a96c278b9663/target_enroll/Hugo_Chavez_0038.jpg,samples/0.010/vf_a96c278b9663/adversarial/Jean_Chretien_Jean_Chretien_0040_to_Hugo_Chavez_Hugo_Chavez_0038_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_a96c278b9663/perturbation/Jean_Chretien_Jean_Chretien_0040_to_Hugo_Chavez_Hugo_Chavez_0038_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.62716144,True,True,False,0.0015,artifact_reload,True,0.17660846,False,False,True,0.0013,artifact_reload,True,0.59300029,True,True,False,0.0007,legacy_record,True,0.02819519,False,False,True,
faceauth_defense_a979d26e1a66,vf_a979d26e1a66,pair_000101,targeted_pgd_facenet_verification,pgd,Jean_Chretien,Tony_Blair,0.01,0.001,20,0.47966246581077576,0.03613599017262459,0.49649930000305176,0.016837,True,True,samples/0.010/vf_a979d26e1a66/source/Jean_Chretien_0021.jpg,samples/0.010/vf_a979d26e1a66/target_enroll/Tony_Blair_0020.jpg,samples/0.010/vf_a979d26e1a66/adversarial/Jean_Chretien_Jean_Chretien_0021_to_Tony_Blair_Tony_Blair_0020_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_a979d26e1a66/perturbation/Jean_Chretien_Jean_Chretien_0021_to_Tony_Blair_Tony_Blair_0020_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,False,0.37513977,False,False,False,0.0013,artifact_reload,False,0.23459306,False,False,False,0.0013,artifact_reload,False,0.31251439,False,False,False,0.0007,legacy_record,True,-0.11812054,False,False,True,
faceauth_defense_aa28d8c1c38b,vf_aa28d8c1c38b,pair_000211,targeted_pgd_facenet_verification,pgd,Gerhard_Schroeder,Hugo_Chavez,0.01,0.001,20,0.47966246581077576,0.14301392436027527,0.7371639013290405,0.257501,True,True,samples/0.010/vf_aa28d8c1c38b/source/Gerhard_Schroeder_0098.jpg,samples/0.010/vf_aa28d8c1c38b/target_enroll/Hugo_Chavez_0051.jpg,samples/0.010/vf_aa28d8c1c38b/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0098_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_aa28d8c1c38b/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0098_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.56728923,True,True,False,0.0012,artifact_reload,True,0.15240282,False,False,True,0.0013,artifact_reload,True,0.50269568,True,True,False,0.0007,legacy_record,True,0.19676779,False,False,True,
faceauth_defense_ab989c444985,vf_ab989c444985,pair_000172,targeted_pgd_facenet_verification,pgd,Tony_Blair,John_Ashcroft,0.01,0.001,20,0.47966246581077576,0.16956353187561035,0.8292139768600464,0.349552,True,True,samples/0.010/vf_ab989c444985/source/Tony_Blair_0120.jpg,samples/0.010/vf_ab989c444985/target_enroll/John_Ashcroft_0043.jpg,samples/0.010/vf_ab989c444985/adversarial/Tony_Blair_Tony_Blair_0120_to_John_Ashcroft_John_Ashcroft_0043_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_ab989c444985/perturbation/Tony_Blair_Tony_Blair_0120_to_John_Ashcroft_John_Ashcroft_0043_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.70681763,True,True,False,0.0013,artifact_reload,True,0.37187147,False,False,True,0.0014,artifact_reload,True,0.63569069,True,True,False,0.0007,legacy_record,True,0.02417797,False,False,True,
faceauth_defense_ae41a277e9a0,vf_ae41a277e9a0,pair_000186,targeted_pgd_facenet_verification,pgd,Junichiro_Koizumi,Colin_Powell,0.01,0.001,20,0.47966246581077576,0.06618127226829529,0.627871036529541,0.148209,True,True,samples/0.010/vf_ae41a277e9a0/source/Junichiro_Koizumi_0040.jpg,samples/0.010/vf_ae41a277e9a0/target_enroll/Colin_Powell_0001.jpg,samples/0.010/vf_ae41a277e9a0/adversarial/Junichiro_Koizumi_Junichiro_Koizumi_0040_to_Colin_Powell_Colin_Powell_0001_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_ae41a277e9a0/perturbation/Junichiro_Koizumi_Junichiro_Koizumi_0040_to_Colin_Powell_Colin_Powell_0001_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.49242216,True,True,False,0.0013,artifact_reload,True,0.20861593,False,False,True,0.0014,artifact_reload,True,0.45012635,False,False,True,0.0007,legacy_record,True,0.47568256,False,False,True,
faceauth_defense_b17c86a3ea19,vf_b17c86a3ea19,pair_000170,targeted_pgd_facenet_verification,pgd,John_Ashcroft,Gerhard_Schroeder,0.01,0.001,10,0.47966246581077576,0.14778810739517212,0.6151353120803833,0.135473,True,True,samples/0.010/vf_b17c86a3ea19/source/John_Ashcroft_0030.jpg,samples/0.010/vf_b17c86a3ea19/target_enroll/Gerhard_Schroeder_0024.jpg,samples/0.010/vf_b17c86a3ea19/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_b17c86a3ea19/perturbation/John_Ashcroft_John_Ashcroft_0030_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.50855875,True,True,False,0.0012,artifact_reload,True,0.20244148,False,False,True,0.0013,artifact_reload,True,0.4384391,False,False,True,0.0008,legacy_record,True,0.38264132,False,False,True,
faceauth_defense_b2db9c409315,vf_b2db9c409315,pair_000017,targeted_pgd_facenet_verification,pgd,Gerhard_Schroeder,Jean_Chretien,0.01,0.001,10,0.47966246581077576,0.2069093883037567,0.681786060333252,0.202124,True,True,samples/0.010/vf_b2db9c409315/source/Gerhard_Schroeder_0074.jpg,samples/0.010/vf_b2db9c409315/target_enroll/Jean_Chretien_0050.jpg,samples/0.010/vf_b2db9c409315/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0074_to_Jean_Chretien_Jean_Chretien_0050_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_b2db9c409315/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0074_to_Jean_Chretien_Jean_Chretien_0050_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.6126169,True,True,False,0.0012,artifact_reload,True,0.12120894,False,False,True,0.0013,artifact_reload,True,0.56507868,True,True,False,0.0007,legacy_record,True,0.27438101,False,False,True,
faceauth_defense_b2ec962e2326,vf_b2ec962e2326,pair_000054,targeted_pgd_facenet_verification,pgd,Donald_Rumsfeld,John_Ashcroft,0.005,0.001,10,0.47966246581077576,0.22119750082492828,0.49572163820266724,0.016059,True,True,samples/0.005/vf_b2ec962e2326/source/Donald_Rumsfeld_0091.jpg,samples/0.005/vf_b2ec962e2326/target_enroll/John_Ashcroft_0026.jpg,samples/0.005/vf_b2ec962e2326/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0091_to_John_Ashcroft_John_Ashcroft_0026_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_b2ec962e2326/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0091_to_John_Ashcroft_John_Ashcroft_0026_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,False,0.44019255,False,False,False,0.0014,artifact_reload,False,0.26984909,False,False,False,0.0013,artifact_reload,False,0.42244333,False,False,False,0.0009,legacy_record,True,-0.10440147,False,False,True,
faceauth_defense_b4ebef03d306,vf_b4ebef03d306,pair_000094,targeted_pgd_facenet_verification,pgd,Donald_Rumsfeld,George_W_Bush,0.01,0.001,20,0.47966246581077576,0.18950439989566803,0.8384526371955872,0.35879,True,True,samples/0.010/vf_b4ebef03d306/source/Donald_Rumsfeld_0007.jpg,samples/0.010/vf_b4ebef03d306/target_enroll/George_W_Bush_0339.jpg,samples/0.010/vf_b4ebef03d306/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0007_to_George_W_Bush_George_W_Bush_0339_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_b4ebef03d306/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0007_to_George_W_Bush_George_W_Bush_0339_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.73872846,True,True,False,0.0021,artifact_reload,True,0.29332799,False,False,True,0.0015,artifact_reload,True,0.68045688,True,True,False,0.0007,legacy_record,True,0.422149,False,False,True,
faceauth_defense_b5633cd5a05d,vf_b5633cd5a05d,pair_000007,targeted_pgd_facenet_verification,pgd,Junichiro_Koizumi,George_W_Bush,0.005,0.001,10,0.47966246581077576,0.3100721538066864,0.7450315952301025,0.265369,True,True,samples/0.005/vf_b5633cd5a05d/source/Junichiro_Koizumi_0017.jpg,samples/0.005/vf_b5633cd5a05d/target_enroll/George_W_Bush_0391.jpg,samples/0.005/vf_b5633cd5a05d/adversarial/Junichiro_Koizumi_Junichiro_Koizumi_0017_to_George_W_Bush_George_W_Bush_0391_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_b5633cd5a05d/perturbation/Junichiro_Koizumi_Junichiro_Koizumi_0017_to_George_W_Bush_George_W_Bush_0391_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.69835806,True,True,False,0.0013,artifact_reload,True,0.00167822,False,False,True,0.0014,artifact_reload,True,0.65499949,True,True,False,0.0008,legacy_record,True,0.21742415,False,False,True,
faceauth_defense_b5a935500105,vf_b5a935500105,pair_000103,targeted_pgd_facenet_verification,pgd,Tony_Blair,Junichiro_Koizumi,0.005,0.001,10,0.47966246581077576,0.36310362815856934,0.5978468060493469,0.118184,True,True,samples/0.005/vf_b5a935500105/source/Tony_Blair_0007.jpg,samples/0.005/vf_b5a935500105/target_enroll/Junichiro_Koizumi_0049.jpg,samples/0.005/vf_b5a935500105/adversarial/Tony_Blair_Tony_Blair_0007_to_Junichiro_Koizumi_Junichiro_Koizumi_0049_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_b5a935500105/perturbation/Tony_Blair_Tony_Blair_0007_to_Junichiro_Koizumi_Junichiro_Koizumi_0049_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.55387115,True,True,False,0.0012,artifact_reload,True,0.22179495,False,False,True,0.0014,artifact_reload,True,0.49671489,True,True,False,0.0007,legacy_record,True,0.18385099,False,False,True,
faceauth_defense_b67eae4dddb8,vf_b67eae4dddb8,pair_000056,targeted_pgd_facenet_verification,pgd,Ariel_Sharon,Donald_Rumsfeld,0.01,0.001,20,0.47966246581077576,0.10943670570850372,0.6712652444839478,0.191603,True,True,samples/0.010/vf_b67eae4dddb8/source/Ariel_Sharon_0042.jpg,samples/0.010/vf_b67eae4dddb8/target_enroll/Donald_Rumsfeld_0006.jpg,samples/0.010/vf_b67eae4dddb8/adversarial/Ariel_Sharon_Ariel_Sharon_0042_to_Donald_Rumsfeld_Donald_Rumsfeld_0006_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_b67eae4dddb8/perturbation/Ariel_Sharon_Ariel_Sharon_0042_to_Donald_Rumsfeld_Donald_Rumsfeld_0006_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.50807428,True,True,False,0.0012,artifact_reload,True,0.18106531,False,False,True,0.0013,artifact_reload,True,0.4305146,False,False,True,0.0007,legacy_record,True,0.01405774,False,False,True,
faceauth_defense_b6ab7e6f8ead,vf_b6ab7e6f8ead,pair_000199,targeted_pgd_facenet_verification,pgd,George_W_Bush,Junichiro_Koizumi,0.01,0.001,20,0.47966246581077576,0.16628426313400269,0.6327127814292908,0.15305,True,True,samples/0.010/vf_b6ab7e6f8ead/source/George_W_Bush_0413.jpg,samples/0.010/vf_b6ab7e6f8ead/target_enroll/Junichiro_Koizumi_0040.jpg,samples/0.010/vf_b6ab7e6f8ead/adversarial/George_W_Bush_George_W_Bush_0413_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_b6ab7e6f8ead/perturbation/George_W_Bush_George_W_Bush_0413_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.5330981,True,True,False,0.0012,artifact_reload,True,-0.0012558,False,False,True,0.0014,artifact_reload,True,0.50664198,True,True,False,0.0007,legacy_record,True,0.19544116,False,False,True,
faceauth_defense_b7984d7baebe,vf_b7984d7baebe,pair_000103,targeted_pgd_facenet_verification,pgd,Tony_Blair,Junichiro_Koizumi,0.01,0.001,10,0.47966246581077576,0.36310362815856934,0.7165427803993225,0.23688,True,True,samples/0.010/vf_b7984d7baebe/source/Tony_Blair_0007.jpg,samples/0.010/vf_b7984d7baebe/target_enroll/Junichiro_Koizumi_0049.jpg,samples/0.010/vf_b7984d7baebe/adversarial/Tony_Blair_Tony_Blair_0007_to_Junichiro_Koizumi_Junichiro_Koizumi_0049_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_b7984d7baebe/perturbation/Tony_Blair_Tony_Blair_0007_to_Junichiro_Koizumi_Junichiro_Koizumi_0049_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.65716189,True,True,False,0.0014,artifact_reload,True,0.23541152,False,False,True,0.0013,artifact_reload,True,0.5967651,True,True,False,0.0007,legacy_record,True,0.20705894,False,False,True,
faceauth_defense_bbeaebe04885,vf_bbeaebe04885,pair_000070,targeted_pgd_facenet_verification,pgd,John_Ashcroft,Tony_Blair,0.01,0.001,20,0.47966246581077576,0.4787027835845947,0.8590072393417358,0.379345,True,True,samples/0.010/vf_bbeaebe04885/source/John_Ashcroft_0030.jpg,samples/0.010/vf_bbeaebe04885/target_enroll/Tony_Blair_0104.jpg,samples/0.010/vf_bbeaebe04885/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Tony_Blair_Tony_Blair_0104_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_bbeaebe04885/perturbation/John_Ashcroft_John_Ashcroft_0030_to_Tony_Blair_Tony_Blair_0104_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.76212835,True,True,False,0.0013,artifact_reload,True,0.28918839,False,False,True,0.0014,artifact_reload,True,0.71260983,True,True,False,0.0007,legacy_record,True,0.07211129,False,False,True,
faceauth_defense_bc1ed0750229,vf_bc1ed0750229,pair_000160,targeted_pgd_facenet_verification,pgd,Junichiro_Koizumi,Hugo_Chavez,0.005,0.001,10,0.47966246581077576,0.26550135016441345,0.5381286144256592,0.058466,True,True,samples/0.005/vf_bc1ed0750229/source/Junichiro_Koizumi_0049.jpg,samples/0.005/vf_bc1ed0750229/target_enroll/Hugo_Chavez_0051.jpg,samples/0.005/vf_bc1ed0750229/adversarial/Junichiro_Koizumi_Junichiro_Koizumi_0049_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_bc1ed0750229/perturbation/Junichiro_Koizumi_Junichiro_Koizumi_0049_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.50940281,True,True,False,0.0012,artifact_reload,True,0.33130273,False,False,True,0.0013,artifact_reload,True,0.47424564,False,False,True,0.0007,legacy_record,True,-0.12989083,False,False,True,
faceauth_defense_bc6f07cdfb64,vf_bc6f07cdfb64,pair_000125,targeted_pgd_facenet_verification,pgd,George_W_Bush,Donald_Rumsfeld,0.01,0.001,10,0.47966246581077576,0.2838618755340576,0.814128577709198,0.334466,True,True,samples/0.010/vf_bc6f07cdfb64/source/George_W_Bush_0444.jpg,samples/0.010/vf_bc6f07cdfb64/target_enroll/Donald_Rumsfeld_0069.jpg,samples/0.010/vf_bc6f07cdfb64/adversarial/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_bc6f07cdfb64/perturbation/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.7214765,True,True,False,0.0012,artifact_reload,True,0.50266218,True,True,False,0.0013,artifact_reload,True,0.67353535,True,True,False,0.0007,legacy_record,True,0.18910393,False,False,True,
faceauth_defense_be41f89ac067,vf_be41f89ac067,pair_000002,targeted_pgd_facenet_verification,pgd,John_Ashcroft,Tony_Blair,0.01,0.001,20,0.47966246581077576,0.25670093297958374,0.7556528449058533,0.27599,True,True,samples/0.010/vf_be41f89ac067/source/John_Ashcroft_0030.jpg,samples/0.010/vf_be41f89ac067/target_enroll/Tony_Blair_0051.jpg,samples/0.010/vf_be41f89ac067/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Tony_Blair_Tony_Blair_0051_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_be41f89ac067/perturbation/John_Ashcroft_John_Ashcroft_0030_to_Tony_Blair_Tony_Blair_0051_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.61361325,True,True,False,0.0014,artifact_reload,True,0.12443324,False,False,True,0.0013,artifact_reload,True,0.56201303,True,True,False,0.0008,legacy_record,True,0.02059584,False,False,True,
faceauth_defense_c241d9ece98e,vf_c241d9ece98e,pair_000023,targeted_pgd_facenet_verification,pgd,Ariel_Sharon,Colin_Powell,0.01,0.001,20,0.47966246581077576,0.28864219784736633,0.7651340961456299,0.285472,True,True,samples/0.010/vf_c241d9ece98e/source/Ariel_Sharon_0069.jpg,samples/0.010/vf_c241d9ece98e/target_enroll/Colin_Powell_0179.jpg,samples/0.010/vf_c241d9ece98e/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Colin_Powell_Colin_Powell_0179_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_c241d9ece98e/perturbation/Ariel_Sharon_Ariel_Sharon_0069_to_Colin_Powell_Colin_Powell_0179_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.6442458,True,True,False,0.0013,artifact_reload,True,0.25499079,False,False,True,0.0013,artifact_reload,True,0.57811451,True,True,False,0.0007,legacy_record,True,0.31985527,False,False,True,
faceauth_defense_c3984b058a86,vf_c3984b058a86,pair_000062,targeted_pgd_facenet_verification,pgd,John_Ashcroft,Junichiro_Koizumi,0.01,0.001,10,0.47966246581077576,-0.10891760885715485,0.48104098439216614,0.001379,True,True,samples/0.010/vf_c3984b058a86/source/John_Ashcroft_0018.jpg,samples/0.010/vf_c3984b058a86/target_enroll/Junichiro_Koizumi_0058.jpg,samples/0.010/vf_c3984b058a86/adversarial/John_Ashcroft_John_Ashcroft_0018_to_Junichiro_Koizumi_Junichiro_Koizumi_0058_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_c3984b058a86/perturbation/John_Ashcroft_John_Ashcroft_0018_to_Junichiro_Koizumi_Junichiro_Koizumi_0058_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,False,0.35764217,False,False,False,0.0013,artifact_reload,False,0.08468414,False,False,False,0.0013,artifact_reload,False,0.32344681,False,False,False,0.0007,legacy_record,True,0.23179497,False,False,True,
faceauth_defense_c4edf24d3517,vf_c4edf24d3517,pair_000036,targeted_pgd_facenet_verification,pgd,Gerhard_Schroeder,Hugo_Chavez,0.005,0.001,10,0.47966246581077576,0.1922152042388916,0.5024973154067993,0.022835,True,True,samples/0.005/vf_c4edf24d3517/source/Gerhard_Schroeder_0084.jpg,samples/0.005/vf_c4edf24d3517/target_enroll/Hugo_Chavez_0032.jpg,samples/0.005/vf_c4edf24d3517/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0084_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_c4edf24d3517/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0084_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,False,0.46903288,False,False,False,0.0014,artifact_reload,False,0.05323651,False,False,False,0.0013,artifact_reload,False,0.43248981,False,False,False,0.0007,legacy_record,True,-0.03550798,False,False,True,
